var_0;var_1;var_2;var_3;var_4;var_5;var_6;var_7;var_8;var_9;var_10;var_11;var_12;var_13;var_14;var_15;var_16;var_17;var_18;var_19;var_20;var_21;var_22;var_23;var_24;err_ds_0;err_ds_1;err_ds_2;err_ds_3;err_ds_4;err_ds_5;err_ds_6;err_ds_7;err_ds_8;err_ds_9;err_ds_10;err_ds_11;err_ds_12;err_ds_13;err_ds_14;err_ds_15;err_ds_16;err_ds_17;err_ds_18;err_ds_19;err_ds_20;err_ds_21;err_ds_22;err_ds_23;err_ds_24;err_ds_25;err_ds_26;err_ds_27;err_ds_28;err_ds_29;err_mean;err_std
41;9;34;9;50;32;3;47;50;44;47;15;43;42;18;12;25;5;51;25;8;45;25;29;25;148399.42274856011;162131.82123470053;177985.57550161213;153905.0638389718;67413.65783654236;374268.068250155;185640.7240818723;168491.12561847552;235621.53462410474;171699.00730756845;360535.9267230326;288653.44424584333;336283.8491116691;52676.54345112863;414396.06522967585;385039.77932332264;346550.8017204473;236298.98907121268;267506.2430931129;231426.04810927706;305733.50665634166;183839.23859364432;271729.151306706;203408.94915821866;122664.36315262101;424765.1669710628;154601.31583366013;197285.22222649166;289397.02602839045;201612.96798742755;237332.01996786162;96906.64587339845
49;47;50;6;4;32;51;18;22;40;8;52;39;34;21;40;23;16;43;18;39;43;41;37;13;1325459.0806905034;1372890.6595403305;1402622.8276056156;1367145.3196796316;694118.3251931461;3701901.1260844558;1650909.5632576842;1337977.7118997085;1099846.2686438686;1380442.4158749897;1252238.377314186;1074420.3380716352;1293578.9989016019;1000.0;2479613.0315275574;4387099.66071319;2794096.7335160645;2092990.2491371876;951652.4731683;1441118.4340013517;2380787.3920785035;1407985.2610184022;1410512.6651157518;1655905.1262138314;810441.7980547384;3305205.2728441367;1260304.5490453676;1592531.5808535647;1418050.6011478314;1599722.609098407;1664752.2816763849;890164.5403260443
43;30;36;27;52;50;7;32;20;32;20;30;35;30;50;44;40;30;31;29;18;13;12;44;50;11.689332825223843;14.270750798857565;14.998708053243746;12.024815121421764;12.163251798772073;76.09311038472627;41.16069070924515;14.385323206465856;45.44211630161002;15.4863972620447;54.969087853045814;77.27056498997972;74.42820585855266;20.991644446694178;58.38159295647127;57.62689664856417;83.4075193922561;33.07769201728801;41.887062123222485;41.7632020364702;64.76478326515262;14.866893524580012;35.283236726363185;16.499475891977756;10.395232428557874;82.15315378565373;20.63157559369581;21.865262969764863;46.30098082398831;22.747357108456658;37.90086389674488;24.059594164846864
34;10;19;26;38;23;21;36;17;20;30;31;40;38;37;9;7;37;13;3;13;42;43;9;52;9622.937538924405;9575.891204993382;7897.9802844849455;9581.232250879144;7671.523972548574;11925.867943266925;7257.005191009931;7245.778041263231;6311.429152859658;7873.618993409416;8292.229586661417;10230.413986816693;6949.800692790815;2608.8944306826456;8195.8866984087;10008.69929710533;7921.277223477955;9941.567566409632;5638.0813959863135;9532.51263481509;5598.298447105766;7297.024613897078;12644.448737593833;10221.783300382962;6407.241836033001;7904.752202432775;9413.943202354463;13069.987222298658;8382.344996071592;10603.514118797306;8527.53222545872;2158.2036500044233
46;18;26;18;36;4;28;48;24;15;45;49;10;17;41;31;15;28;7;14;50;10;35;26;35;1200.8927459377048;791.3983138804261;1371.133249998191;1232.2591908285096;941.981132070998;6030.308878199368;3320.6534232347813;1289.7244228867976;2726.2937042227527;1377.4815281507576;3731.5900593547167;4244.863260677511;4877.290932187519;789.3457849833884;4531.25583432814;5325.327025379362;6125.69863086822;2325.728789810334;4049.344563970453;2655.192279998041;4793.092993650784;2074.886611922121;3326.8266612886578;1240.977552857668;690.3105708260051;5921.398096521726;2562.1618207177335;1837.6847065771065;3672.077994078662;2452.5534425962037;2916.9911400668216;1692.8045507771485
42;8;27;25;52;32;46;5;50;26;32;46;19;46;3;12;42;52;24;47;47;16;44;39;11;6928273.646074931;7601442.843751941;8542171.668090599;7257113.54611452;4207156.592408185;25339704.578337777;12779473.160362752;8063604.739729108;10751056.783561774;8372317.863476004;15426352.906069947;25716012.853323124;51529755.79304178;425101.79158684175;16369051.198496932;29002896.713575743;28744784.30298077;12971206.497391978;10961719.944394888;15764588.784498991;14837787.100585967;8530670.984743543;9406982.104818305;7190902.536846995;5113351.824567743;26003482.88826208;7810043.8881975785;8621567.555917261;17717921.415567607;13324912.766838439;14177046.975787135;10107645.003290335
10;13;35;22;50;28;36;10;20;28;47;15;11;41;45;7;12;43;24;35;29;29;45;45;4;1326104.7782638704;1370748.4626526819;1402335.4897524954;1366525.2370996682;688451.419647343;3728248.4396368214;1642146.293304274;1337070.5708335058;1099778.0160079575;1381484.2245904985;1229931.9624664858;827806.7247781111;1175078.0491220376;27027.79634483547;1441087.7835898264;1575303.4152956975;2488311.32471859;1603493.7579669715;917510.8452052607;1452753.057804014;2497738.32435727;1255422.5094814175;1263055.0141062776;1274898.964002763;808157.1825480942;3659145.1244197236;1122149.0186731035;1234718.4397284694;1686335.9500782876;1356726.8411040842;1474651.5005860145;744063.1942931787
38;51;4;4;21;40;16;23;45;52;41;44;3;5;24;43;10;5;42;11;28;22;7;39;39;1197105.3951999203;1213676.6489817786;1269428.0557197146;1210573.398675147;791629.556117712;5760363.298474452;1384861.1039861944;1216259.8164183602;1628519.1212337494;1285179.9299098756;1409069.5398720477;2517010.901373802;2521064.2083433643;1000.0;2477248.360215933;1456375.5577873448;8350449.113113989;1480516.7262772322;1208406.3649242064;2024796.8454065432;5131648.988682423;1236359.1770547864;1634440.510519464;1195948.523756109;900255.3125486125;4358776.650489149;1231399.1208198941;1376092.0054837847;1432044.8419986356;1582699.0628257238;2016106.604540332;1690239.5193766234
32;4;37;19;19;5;23;6;33;47;50;10;19;13;7;3;6;19;42;27;50;4;28;19;6;12840780.844456157;14672829.202437924;16096097.4471041;13302367.846186498;8216645.931641862;29806270.295406457;14673477.966210889;15689562.256766694;17365811.003009416;16341127.47607027;9289133.809520898;19746589.138015058;32855683.338949796;12196440.186053768;9008239.222637348;33042754.03733549;22763781.70466941;15601615.347503554;16284807.975500306;31820650.93985728;27014141.868887473;14314109.06365513;13712180.408827277;12907945.773069803;5420628.5504127825;34507148.66295029;16007008.05231172;15041272.038733913;22884789.443505;14237610.431477405;17922050.00877213;7748804.116889924
8;38;29;31;23;23;26;44;17;31;50;17;29;51;29;4;26;3;26;11;22;19;13;15;17;4790805.5148727745;5617095.753792513;6375715.049724164;4923661.235992915;3085145.257855129;12435664.801103467;8454103.723670034;6422004.629947976;12178876.647378134;6885865.061734354;10975732.281404356;6851970.377525755;18542325.004650347;18798369.37966487;7039967.027647666;21629294.73559834;18335188.944873903;5763833.494480728;6217386.2231395;10911334.45022891;13409638.58063504;5875162.280309716;8374289.323640514;5492922.5907298885;2936922.5685234535;12752743.889750632;6019224.631250884;6321345.6744042095;9502432.237998877;8767062.254947135;9189536.120915871;4819902.511050637
28;13;42;52;34;47;35;18;12;50;5;24;22;8;9;4;5;3;12;43;22;35;30;35;12;6641460.5617956035;7991556.119804237;8831011.499906052;6870651.131886515;3430276.789354267;18292963.409369793;16809709.061406765;8424066.656623874;21066984.372750036;9159746.076309275;14799647.738342078;32758663.058744945;23321797.30693663;42714538.12867153;11643393.395133803;29955223.94698898;27208192.58488386;10476904.457896024;10625390.958084961;13882705.084714042;26913317.40681979;8245452.866022597;13631760.996854132;8999409.820316887;3294601.3767593186;19496348.160356775;9774541.050469207;9114206.279102905;17925568.306794092;13529930.469078625;15194333.969072586;9159748.033246815
3;34;7;47;39;3;3;5;14;40;40;46;29;48;30;41;28;47;32;43;3;39;24;38;5;219340.93065287304;222380.93392571583;232608.73399955162;221811.63946038645;235085.16429960192;229647.1477194617;221013.2720537018;222854.8193255638;101304.45716030512;235498.52209816725;99736.77293859207;225865.13733116098;226229.39865384361;104483.49363266653;222291.79279138625;103093.02748831545;231154.91581835636;104805.83694530025;153629.10887116098;99498.68743003863;417986.0136375538;226542.09363387397;159064.46875083866;219128.70306668183;305875.8198984682;231383.57250812583;100069.95506948246;219612.0075268876;228553.12795485248;98447.48379644912;197299.90128131214;71398.39035725966
46;34;47;28;8;6;27;40;15;38;4;28;27;32;7;25;43;44;34;34;7;12;49;42;34;36907.492458915316;39349.33284122363;39146.944933258994;39248.30528392284;21248.585337132405;82156.10236301292;47255.79285843805;37500.57696131087;65496.85366308486;37643.490127977835;89093.69856342628;95518.30449558001;75380.48229039344;13345.659241616058;121408.39892317397;95172.08912380805;122711.55636519687;58831.94429565963;69825.39788165725;58211.15365118911;96169.667068746;45215.89566759108;53546.20600895437;54548.36984222789;22837.032267731734;75712.62717191456;45033.80880217279;61747.16308720745;72080.52833603704;56421.28679396203;60958.824890217445;27180.80415698725
3;21;42;4;44;23;43;14;17;11;11;30;37;11;7;15;43;48;30;13;45;4;24;27;34;2346573.7750710757;2379048.349446818;2488303.5903709494;2372966.935139074;837478.5040723523;2866383.6688242042;1181582.3904931878;2384110.560060349;1628520.0013080777;2519172.2028381308;1603377.704547647;2819247.9864876284;967339.7424138082;1000.0;2113697.170017798;1657204.2800900391;3297593.6301478003;1263203.5751930177;1578686.5013430126;1599559.2823184796;2233170.781860863;2827685.023260201;816690.7887281352;2344306.659721726;800125.0594947421;2640335.6125958846;1407477.8627853934;2741313.1142355134;3260533.7090767804;1582699.9181478817;1951979.6126696854;801176.9831865854
39;4;8;11;5;26;29;27;26;8;21;18;42;8;42;31;33;15;13;34;23;9;48;3;24;5922863.362609386;5578402.261339991;6179981.932750562;6086107.142492109;2785992.869006805;10761484.104449244;5360810.397488904;6460636.4332288345;8953762.669051634;6307413.657798577;11592127.8275617;5856164.150716282;6660410.755983247;38148.5827694077;5346153.408939467;11025458.705424383;9304388.703642074;7391192.970486591;6418941.135281766;9758045.144827398;6089364.717354982;8070785.426251992;5846553.158146258;5270208.310006954;5447410.7390666185;9560364.383826716;5898203.765814662;5741096.441654808;7256459.904394608;6943982.021275251;6797097.169454707;2338753.9893150157
20;40;49;4;51;25;48;7;8;19;40;36;44;3;25;29;21;33;5;23;20;49;27;52;21;2061473.7697851264;2176410.0724372407;2256098.322327009;2160410.96069052;2321442.7401922466;23476951.5769656;5521043.735920281;2242388.491395928;4334742.7635139;2256189.9918524055;3361836.08998281;8260465.119489698;4771487.235155646;1000.0;6878884.774173882;3665024.073357383;19846793.08513681;3291819.7660047845;3893464.686829164;2784672.1254509017;14365859.824302824;2306274.3546855017;2099698.594705877;2158752.496358257;2558125.7441108967;15476741.772402244;2357172.791759767;2496407.4683244973;3101243.210213239;3125875.3135658065;5186958.365036341;5526516.686898727
35;15;18;16;35;13;4;10;40;33;48;43;27;30;40;41;28;37;32;5;7;48;11;22;6;54601.31342385659;61302.2931916369;77509.38961972401;55217.675449762835;40578.04305712746;32069.888677487852;35321.04712419197;70280.49966227452;52205.43888941742;75661.4621136234;34088.834045307245;33326.59512578515;46214.50405936195;10579.732318199995;33694.948437111096;41134.69551955688;63725.63406085015;47168.39940306117;25166.068735786932;51273.72746347559;57259.71522343431;63699.363500970605;59484.860681111386;65303.5242195919;41738.15115324197;32313.225760405167;51568.47964124877;55818.72812532866;78935.15703499274;42256.35024818869;49649.92486553711;16090.823245968853
46;42;12;6;17;24;12;15;46;38;50;43;7;49;10;7;44;37;36;11;9;44;11;22;16;104259.52764380512;106507.67570581347;145625.246304255;107843.21893030606;69066.21899558448;369691.7779369505;173170.777590906;139515.48702043653;148712.42346814566;144532.34113375974;177243.14117037365;164672.98168349144;269443.1632459908;13862.682226024248;264754.22578909073;227613.94075821558;356968.26010168955;147936.80542585632;177600.84738755948;144179.53757119947;305733.50665634166;133530.2783864365;170216.4712270799;126537.05165514225;68867.42875117624;329376.59284158907;117217.22875904133;140218.52106151538;175926.43244937554;134420.37140611187;171841.4721094421;83641.02831959506
15;28;12;49;10;38;27;39;4;8;13;27;20;49;36;39;51;20;46;25;41;20;22;16;19;403.3495619772624;425.3103095450571;466.7891073920602;407.72181447585837;246.49958555132102;1363.614235531535;665.1237646557255;441.8990701235323;814.7078753335747;465.13182871795067;1749.801466330861;1444.719711707064;2306.7792007834205;263.0003125198856;1497.6915790237265;1442.6582579944493;2826.581800543778;914.2723701763748;946.4570423678214;756.0974415806695;1296.848113576497;1349.7050231916442;910.126352487751;450.2322297150885;352.43975177640823;1418.153277217327;517.3870678980694;1013.7325358953913;1785.5763682701618;652.8269729193164;986.5078009759861;624.6644747147787
34;12;33;22;4;20;16;49;14;48;11;3;44;37;10;21;31;49;33;9;6;20;30;31;17;1328925.768263504;1347320.9232344043;1361804.0099758548;1343876.1167226778;654092.247094567;3384954.899468997;1478804.9817846417;1350188.4043094062;1074688.2890695638;1378701.6252609955;1227308.416129471;1104022.4628306185;1417503.2599636253;1000.0;2354857.4940805878;4378667.954988745;2203758.0441062655;1902009.235131773;924945.6722803374;1453001.462012888;2361926.8219583966;1192558.7374784735;1484688.778092923;1195948.523756109;689050.4353903359;2709031.2512676176;1231399.1208198941;1376092.0054837847;1432044.8419986356;1485249.8057102873;1560947.3862888461;818654.0465313123
47;17;25;16;13;5;23;5;32;40;24;50;46;16;28;17;9;18;5;30;20;52;42;9;39;32757.332867564146;36803.93311480302;33051.4797182097;34731.473987280166;16182.422282464324;137471.25929682807;69997.38438405587;30726.467994205388;31199.12825606927;30556.796638632848;78077.09164836224;70502.58045223272;97851.50694148616;13316.383296541027;102847.67780615632;136013.6180924904;119313.78026164888;48883.100890976464;67782.5597187333;62279.7122552385;85701.72140442564;38159.06734345926;64221.96292625464;30074.18957007244;17134.236353459666;116984.49018373885;32771.00758126906;31650.877370773625;64470.97220485759;53201.77048064882;59490.53284409794;35275.03738307823
30;19;14;22;12;44;19;19;40;10;16;23;46;52;33;51;21;49;9;22;24;12;20;39;39;109.15478315568413;116.47173959017083;156.47148263680756;108.38997461831708;62.06870755355795;494.5264070138494;237.56255551209435;151.91663705259114;271.03887807666734;158.59809626955305;443.959328702402;505.0149637689894;726.9396339396422;156.54039075911334;414.8880267661294;578.7352674847181;525.9649333111521;270.66352686884875;345.7297870227156;260.95506572139067;407.3721615298549;249.82589183399546;311.022239319151;135.32240759214272;70.10360045852423;505.45671682481736;132.03049606036203;227.77867334723405;338.8176321600678;230.35337968605;290.12244615455313;168.6994935997215
43;27;22;16;16;36;23;44;48;13;49;44;42;31;9;28;22;20;44;14;15;18;28;48;3;3025467.6072795778;3057642.8076817845;3468565.413309167;3183536.228330301;2926848.7210827894;9267583.098651674;4448192.380998149;3389923.2962232716;3051572.618753698;3425800.857836237;2686248.8545456408;4418990.073924111;4917226.489621553;2312983.563456683;4843282.202791037;3222514.853128595;8197072.742821178;2759379.59021595;3669442.982497656;3573688.1186132124;5428397.981529154;3489001.128503641;3292312.157790839;3416650.91485762;1334217.2576684265;8871694.073821615;2927150.3228752115;3743601.103559282;2974661.635450538;3148171.4461381063;3949060.6841318905;1795701.8455339104
7;23;18;34;15;7;18;39;20;30;34;44;11;18;37;51;35;34;19;51;22;13;39;32;16;0.5307181612554042;0.8158645673373417;0.7677023971603035;0.5581998065267109;0.02547874001563472;2.2533627742491285;1.0069792418925836;0.6147403809158926;2.042133776945679;0.7551416020736319;3.565445294324166;3.601315109338384;6.743082574369636;0.5610553691974397;6.018435173507566;4.016208243642379;3.309040859411389;1.8275563089496434;1.7408737121492044;1.2135214706510355;2.7189909036379074;1.2708854112529115;2.9010726513202685;0.8615517918515286;0.04391457631239847;3.6059060217001204;1.0898057219140158;1.5990461223199288;3.421343036711985;1.0926675272882835;2.0190679776074165;1.6450472589111853
43;32;13;50;49;46;20;30;15;31;49;23;37;46;45;38;41;28;7;8;15;26;34;49;29;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
33;47;14;38;29;31;9;36;31;17;15;46;24;9;10;13;31;45;14;28;38;10;33;42;30;716.8913644562388;617.454606500942;584.0300010285822;700.0034308680453;307.35199911714903;1869.9963099652718;928.8502255737765;564.1771859440298;1135.852461240058;578.0536420875322;1938.230163092061;1689.2414744184493;2416.574121875707;565.8191095364575;1953.92567161382;2208.591714753606;2087.275936141907;996.343127949204;1660.295546276466;1093.8914528260168;1622.087456120284;772.2253034720511;993.0653741885244;619.0754435709799;543.5678131011105;1702.5833560374247;600.4392660982387;806.3965018253203;1755.2288193110853;913.4725867162505;1164.6997155235529;603.1319130532036
10;15;19;51;39;49;12;38;44;51;24;6;26;36;17;4;22;34;36;12;16;52;31;20;17;2602139.738270714;2914636.973712435;3274037.232725071;2695341.696419962;1836216.6527596584;8247070.867385025;4706053.899284797;3231481.2717360673;7942810.555190199;3463847.693499829;6871507.163597247;4215583.530233876;6787948.716879734;12986694.403152227;5885605.173025493;11445576.502139755;11175884.438417908;3606436.5619287747;3981001.0399243766;4907956.528900261;10650729.080150375;3231895.2487349724;5812614.4731671605;3067578.4455134706;1864335.3484939844;8190341.752972346;3652699.8278830564;3411456.575783224;5672822.227348508;4848795.770330832;5439369.979652045;2978942.408800814
14;4;37;49;40;41;22;44;22;3;10;52;15;48;16;15;26;21;39;38;45;12;48;19;39;6.137191300089147;7.274345287844407;9.284685537955133;6.369166736290752;3.0850054545949814;33.49050592399916;12.549821877454823;9.348596929711361;17.487254948591197;9.439236703510288;26.90602475292695;32.4102027710167;55.24619193688428;10.254033243995801;28.66765748672883;36.415723324520364;32.06565026879978;12.606241493319567;21.407955380187126;14.686237771012475;22.657097517270124;12.13097912811217;16.906474725137215;5.765490740000582;5.321847055183534;32.11293998320651;6.656568325711517;12.056024237686149;24.798558296559605;10.650500009647988;17.80627363826495;12.075137286456462
42;45;48;8;12;50;18;36;13;39;9;28;6;44;12;25;8;45;50;33;32;18;50;18;39;10501.315921299496;13064.244296064207;14369.960079411696;10999.597896832644;6897.93155458853;43968.726908740406;26480.27554789212;13567.36618311545;24821.76305553709;14391.219231328461;23783.628134315564;37233.86593168628;41464.67773240611;2511.5370941326537;39372.26007929938;30304.877519847927;55983.13958152785;20840.845830480805;23748.51536483174;24078.941757859415;33511.761550591444;14770.5597131908;22870.818744286826;14818.51163257039;9285.01800749464;49788.13866063354;15599.671911576843;14147.9080369597;22589.57051243716;15664.835187876686;23047.716121960533;12997.996621347429
16;17;19;50;47;32;36;14;35;33;37;41;32;49;43;43;49;39;32;49;22;24;6;38;12;70254.61325540587;82830.40539726824;105563.25638911025;73916.33347504272;69902.29032735385;281051.0636854949;148428.91980418097;99852.38699198507;153802.52673694387;102285.91552219655;140096.6878500763;155272.22130617042;202099.89441547208;10524.843723049322;182925.3554808173;223940.690667718;306216.1261758536;121309.24081881075;160784.56831116872;180362.61203201237;243630.24165981638;94083.03524021764;162197.1804776518;74599.64882661565;61504.30179273694;344463.1762403251;103673.14815661091;100308.76727571603;135256.228032086;105890.41337741174;143234.203114844;75481.21290596743
4;20;31;39;10;14;6;19;30;52;52;6;49;12;42;34;14;18;15;47;38;4;40;9;12;390355.6545416268;424077.47301895136;443570.2381583132;394750.3617115029;261261.1740141559;818124.9371346447;393330.6924422261;424980.6383603695;650814.6748300565;449077.72751653794;457477.8118550112;804664.5477994698;716312.5610353523;24327.12837612816;593753.3884875394;472846.33696057973;823491.1388500005;480689.25078264443;394043.4332576586;508328.9516270118;669211.1596716789;432008.09554855933;326256.08723484515;445781.5190245045;224589.66921213467;732617.1949414248;430274.1175403468;446764.0961536667;523147.07638953265;451573.9518895445;486950.03627886734;175872.12619586097
34;25;47;31;14;4;37;47;16;32;10;10;43;37;30;22;29;9;33;40;17;31;15;30;28;453.5684521044908;508.3337086814584;531.6891956569715;448.15830115592723;285.3670001597092;1571.874457569944;782.6546686436454;514.6079075619356;946.2773255422399;529.4940479317031;1621.5107912183148;1655.2159183233368;2143.6726748098827;595.2306755489832;1625.6816580698412;1879.6193374058753;1592.0497493198257;838.9547611313163;1205.2993512941066;992.438298531691;1412.4632853593396;780.8107442384679;874.44533712776;620.9766533328991;447.6010059322949;1458.7637230920425;527.1804884209496;808.7383621219807;1406.316354028773;769.8243315222907;994.2939521945997;504.99942208061344
30;36;43;4;25;16;33;48;27;7;39;6;12;8;34;22;10;45;5;18;32;38;21;12;7;1345823.8452086481;1392428.1678877077;1429118.0546461192;1396164.5487645266;742114.3720589728;3870149.309421277;1769522.0109478286;1379423.551262568;1145338.2370750003;1415152.3483549946;1155874.1595518428;1340417.5284833813;1288502.6890024454;1000.0;1683314.9478202928;1429357.0621640782;3157554.2269870415;1548309.0774559586;1007846.3559708587;1472222.2991705902;2426198.264523032;1418731.5285597509;1370783.7711757903;1401450.5875187446;851927.5520305431;2960119.9857664173;1230885.7895281818;1413306.8130455676;1387188.1322931522;1341857.769113935;1525736.0995263082;718121.2079711739
11;50;3;13;39;42;9;16;9;19;14;33;30;12;32;24;24;52;35;18;28;22;49;35;18;2.0864971728668897;4.312458726326839;4.607263163579177;2.126262645002479;0.8061782393295158;11.403864825013494;7.1857707776769315;4.326048316820172;7.516396982374144;4.6911132106501645;11.098255274874505;15.689249418108501;27.104467410278772;4.693276509930407;15.379331022047454;16.261185980113762;16.14915663881812;4.714381530541417;7.2036292112950235;4.368839913440344;11.740183826700349;2.2028184523783687;7.553678761165871;4.219382679703241;1.3555909654616642;11.515455579948304;2.1880500982056175;4.233193519528685;11.33362145627213;4.300901622677391;7.7455501310376595;5.862424672963397
46;42;28;17;38;31;48;22;24;52;17;9;6;52;5;48;50;33;22;40;13;52;27;45;24;422888.53825587063;479310.0043106671;492026.17069897463;435927.4177184316;250909.49709989215;1321745.1394190388;769906.9334869446;474372.522377689;697900.8076046674;485700.5061289759;1599070.38935896;1770787.0678205;2051542.7542150859;257579.9797485817;1546828.9837379719;1686484.7554876057;1599681.9913550252;734151.7351075003;1073684.7532912788;715484.2288095487;1087512.827922746;554380.5710191325;730559.0905817508;444801.8196521067;316743.56502765743;1353179.4164902891;456946.4746924606;581564.529922773;976496.2801213978;745672.9278934756;870461.3893119;504559.28066805797
36;37;17;16;32;46;9;33;42;26;26;35;27;41;6;44;23;10;47;17;32;51;3;4;47;5379417.057918391;5405008.804899968;5829966.941420878;5475441.668740019;8373002.806045183;8553786.514984509;5151619.49058863;5487522.566728856;4227319.75391883;5844251.507126265;5768309.735759234;5048554.3673693;7776329.667614166;3627791.8863798957;5338155.041351969;8018620.081720626;7722793.609797899;3894887.971567361;3145224.304509238;4277858.289558565;9728012.842792794;5680108.903796012;4991979.243104825;5817273.42491544;4005838.938359147;6689589.758296928;4046892.9476581234;5965869.738352124;5555045.975762953;5133414.214193535;5731996.268507722;1551631.8533966537
9;15;39;40;4;24;17;25;39;42;22;25;46;37;32;24;19;20;44;19;25;25;20;46;5;1437773.3223914583;1495397.0693072693;1634174.6050363358;1472034.754292439;719172.8946616703;3679698.6786790043;1630159.2033181253;1547900.8124828415;1438698.8517855017;1606575.5443682577;1162624.5136336936;1439256.092658534;1389714.472695637;1000.0;2312046.017593857;2133276.941030243;3458465.181860567;2233043.01007332;1148059.2362325015;1642069.4721853368;2090474.1195473946;3121451.69733026;1668949.6560288263;4634841.195636863;863231.7713387782;2930322.372969272;1560355.6336351342;3152902.191959752;2651676.8806798835;1615014.2747332035;1929012.0156048653;952374.8821825382
32;48;27;18;47;38;11;47;39;15;45;36;32;14;14;44;45;25;46;22;14;46;51;22;30;0.07329213070338927;0.11849423441403477;0.12056804341874484;0.07414485757454486;0.016113784914926405;1.4770706356689527;0.4110434788635555;0.10575882001259271;0.6402562351000083;0.12162854347477603;1.6292852924453816;1.8253056110394839;2.9648609782747783;0.6453906853764244;1.6100386595403637;1.9253167394252841;1.8746082205345949;0.47374968180378446;1.0642050918528558;0.44650826950311717;1.2250714951716586;0.24939915907839794;0.39326846537253785;0.10972889493785623;0.036798200843235554;1.6566981840458002;0.14800763380135176;0.2670750565652283;1.2545582181320634;0.3895427158076817;0.7782596005899137;0.7640478316996893
13;44;13;48;33;24;41;47;51;5;36;19;13;48;25;9;19;31;15;38;21;44;7;11;33;19263.55215225383;24092.22460474307;24430.632781539818;19874.95982429919;21381.35408956759;92404.0724763747;46574.836784623345;23055.629958475856;44465.47067413896;23506.32636543461;54258.48634106256;85539.94580161998;75978.04166811272;7566.609455587148;67161.46489065529;71678.54738905608;101470.124788662;37725.62596262606;47844.00719381003;40409.16974473138;70864.61577640327;31648.573307813655;44759.86395390204;22950.950047105143;18168.453530431918;89125.3370425281;26750.987666116627;30143.871114279784;47061.81464284938;32820.655263209606;44765.8735097338;25281.215826946143
33;52;27;8;48;22;37;43;27;6;49;16;22;50;45;50;48;23;38;51;30;26;14;14;23;6437.443343762971;6632.135126097869;7461.130757769558;6727.82658187911;3663.4736334174386;23727.741188594537;13693.734038033395;7202.831768478736;12117.066010111617;7442.401525953082;13797.667753956997;17192.41594712639;35342.6425526037;1903.8972188328953;25284.847769090415;17112.434588701035;27525.159924078635;11039.348064265023;12915.800417270533;11304.344457729876;17664.08955023;7537.7184127992805;11054.310754631808;8195.55854388179;5441.170681639902;22118.272623272747;6751.278186971561;9643.888922850254;13911.51480724147;8313.28259567477;12638.51425823158;7606.216195976516
37;12;47;4;18;26;24;6;51;8;49;13;24;8;15;31;35;16;11;31;35;33;9;43;16;1347110.0028775048;1392428.167628034;1428860.3087091625;1397348.0225575853;742273.1229159456;3871094.2722369973;1756097.328251032;1379104.1879565753;1145583.1883685354;1415671.0063978124;1155662.9238877362;1340129.7518202483;1288731.4239346616;1000.0;1683674.8976733387;1427997.2451788876;3158519.634252323;1548353.2381833561;1007805.3486741945;1472537.1254998741;2425549.115135431;1415732.3782434014;1371076.9155191618;1353803.2419118292;852109.7796166128;2960043.438128776;1230906.5834971336;1415370.6100142358;1387473.6673509986;1341399.1066801837;1523781.534436719;718425.9204578629
19;10;19;15;26;31;16;24;5;13;45;6;27;42;45;37;3;52;43;46;4;50;46;37;23;6260697.339364934;8034032.991121413;10374638.154225301;6331096.859490739;4428395.031036272;33195823.067822702;16663085.001160527;9940358.63778811;26086942.16641546;10503298.836778676;14445590.484572895;32650167.490840767;32702722.253027495;50869124.8149718;32134609.43467719;20323275.882438496;26399534.789814964;15177628.166317757;32007975.03956873;16913837.622783117;33950029.75113465;8184098.233783662;14725310.023341209;7916745.021333656;3604817.5215945966;33446345.635553483;10064017.410912367;14107703.794435814;26102949.580243647;14259392.209596585;19060141.441538237;11651649.547556015
42;43;50;20;52;10;44;37;46;38;13;42;14;19;34;39;17;12;46;52;3;21;44;15;34;4.225446359698655;4.312458726326839;7.704756695476143;4.296142253479066;2.342427349268968;16.01793312194971;10.850876981763307;7.267868996567932;11.324608877758196;7.834833959646714;15.603894040580627;15.689249418108501;27.104467410278772;4.693276509930407;15.379331022047454;16.261185980113762;16.14915663881812;11.832001976954313;15.303303265768083;11.063924476267145;16.473348725484502;7.432625757981356;7.553678761165871;7.101885586538788;4.375857259814214;27.839839584418772;4.405831966709104;7.123385518428361;15.922785392186197;7.228751868401086;11.023837816064367;6.323745176413267
42;34;7;26;24;4;13;20;50;20;49;43;22;12;23;8;46;36;30;35;42;32;37;39;18;11095.356697646297;11512.847969379656;12889.267966857766;11221.257736846424;6807.317381934163;38647.04619296961;24348.532234081922;12345.192705696478;24773.06136678909;12762.745136632613;30531.014695797698;38982.01210871504;39045.06570481339;10841.887468642832;31912.317184820546;33374.48045767542;41927.74466790304;18495.604740071667;25951.322284361155;22812.087362916976;33725.08663390873;12550.86025464068;21079.390162848715;12137.370514875913;8879.129581717423;43004.27716630267;14218.532033377716;14713.424158241749;27614.55363757402;16726.696032372132;22164.182741347053;11056.914827737852
